Time	Iteration	Loss	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5108723640441895	0	0.0014378808	3.6666667	1.2472192	5.0	2.0	3.6666666666666665	1.247219128924647	11	11
0.5385839939117432	1	-0.14440437	5.5	1.5	7.0	4.0	5.5	1.5	11	22
0.5439794063568115	2	-0.036449846	3.6666667	0.4714045	4.0	3.0	3.6666666666666665	0.4714045207910317	11	33
0.5602035522460938	3	-0.17668863	7.3333335	4.988877	14.0	2.0	7.333333333333333	4.988876515698588	22	55
0.5657131671905518	4	-0.11197688	15.0	0.0	15.0	15.0	15.0	0.0	15	70
0.5709583759307861	5	-0.30521658	6.5	0.5	7.0	6.0	6.5	0.5	13	83
0.5767002105712891	6	0.04149528	2.75	0.4330127	3.0	2.0	2.75	0.4330127018922193	11	94
0.582223653793335	7	-0.13727543	14.0	0.0	14.0	14.0	14.0	0.0	14	108
0.5911362171173096	8	-0.12829635	26.0	0.0	26.0	26.0	26.0	0.0	26	134
0.5978851318359375	9	-0.29045287	9.5	5.5	15.0	4.0	9.5	5.5	19	153
0.6035771369934082	10	-0.34108284	15.0	0.0	15.0	15.0	15.0	0.0	15	168
0.6103436946868896	11	-0.04090039	18.0	0.0	18.0	18.0	18.0	0.0	18	186
0.6201076507568359	12	-0.36247584	35.0	0.0	35.0	35.0	35.0	0.0	35	221
0.6277763843536377	13	0.13276048	24.0	0.0	24.0	24.0	24.0	0.0	24	245
0.6374557018280029	14	-0.14269558	33.0	0.0	33.0	33.0	33.0	0.0	33	278
0.6442499160766602	15	-0.12841108	9.0	6.0	15.0	3.0	9.0	6.0	18	296
0.6511521339416504	16	-0.062202405	20.0	0.0	20.0	20.0	20.0	0.0	20	316
0.6569454669952393	17	-0.027466502	14.0	0.0	14.0	14.0	14.0	0.0	14	330
0.6629996299743652	18	0.03857924	7.5	3.5	11.0	4.0	7.5	3.5	15	345
0.6733047962188721	19	0.032496788	37.0	0.0	37.0	37.0	37.0	0.0	37	382
0.6800074577331543	20	0.03334689	8.0	2.0	10.0	6.0	8.0	2.0	16	398
0.6891434192657471	21	0.09379641	32.0	0.0	32.0	32.0	32.0	0.0	32	430
0.6955680847167969	22	-0.28378513	9.5	0.5	10.0	9.0	9.5	0.5	19	449
0.7103531360626221	23	-0.015393092	58.0	0.0	58.0	58.0	58.0	0.0	58	507
0.7196674346923828	24	-0.1369191	34.0	0.0	34.0	34.0	34.0	0.0	34	541
0.7250051498413086	25	-0.12914269	6.5	0.5	7.0	6.0	6.5	0.5	13	554
0.7308909893035889	26	-0.21783198	7.5	0.5	8.0	7.0	7.5	0.5	15	569
0.7364242076873779	27	-0.0019453594	14.0	0.0	14.0	14.0	14.0	0.0	14	583
0.7427287101745605	28	0.090927474	7.5	0.5	8.0	7.0	7.5	0.5	15	598
0.7479245662689209	29	-0.08658656	6.0	2.0	8.0	4.0	6.0	2.0	12	610
0.753450870513916	30	-0.84821033	4.3333335	0.47140452	5.0	4.0	4.333333333333333	0.4714045207910317	13	623
0.7591495513916016	31	0.014677184	4.6666665	0.47140452	5.0	4.0	4.666666666666667	0.4714045207910317	14	637
0.764695405960083	32	-0.19529065	11.0	0.0	11.0	11.0	11.0	0.0	11	648
0.7704732418060303	33	0.027435366	7.5	2.5	10.0	5.0	7.5	2.5	15	663
0.7774288654327393	34	0.17627902	11.0	3.0	14.0	8.0	11.0	3.0	22	685
