Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.8721392154693604	0	21.782608	10.728898	76.0	9.0	21.782608695652176	10.728898487725774	5010	5010
1.5925054550170898	1	24.414635	12.360787	81.0	8.0	24.414634146341463	12.360786954496213	5005	10015
2.285431385040283	2	25.401014	13.7100725	96.0	9.0	25.401015228426395	13.710072586965746	5004	15019
2.9866409301757812	3	30.785276	18.072363	112.0	8.0	30.78527607361963	18.07236385626494	5018	20037
3.687474250793457	4	33.566666	19.857967	106.0	9.0	33.56666666666667	19.857967894245597	5035	25072
4.388626337051392	5	37.365673	19.368208	103.0	10.0	37.365671641791046	19.368207926399403	5007	30079
5.0912697315216064	6	42.57627	23.712759	137.0	9.0	42.57627118644068	23.71276091398355	5024	35103
5.792372465133667	7	46.712963	23.590666	138.0	12.0	46.71296296296296	23.59066471278885	5045	40148
6.5027031898498535	8	51.272728	26.002647	161.0	11.0	51.27272727272727	26.002648731366428	5076	45224
7.209937810897827	9	53.659573	26.874235	148.0	16.0	53.659574468085104	26.874235542413764	5044	50268
7.919683456420898	10	60.559525	26.308767	127.0	16.0	60.55952380952381	26.308766957439524	5087	55355
8.623767852783203	11	69.0274	30.848713	153.0	20.0	69.02739726027397	30.848712858182072	5039	60394
9.32340931892395	12	76.93846	28.14844	154.0	21.0	76.93846153846154	28.14844000217797	5001	65395
10.02712631225586	13	74.05882	34.381462	192.0	26.0	74.05882352941177	34.38145975793502	5036	70431
10.749460220336914	14	89.22807	34.9787	194.0	41.0	89.2280701754386	34.978699053907754	5086	75517
11.452085971832275	15	86.655174	32.006226	200.0	29.0	86.65517241379311	32.00622338413424	5026	80543
12.163430213928223	16	111.977776	38.642803	200.0	21.0	111.97777777777777	38.64280234195634	5039	85582
12.877516031265259	17	133.02632	39.97531	200.0	72.0	133.02631578947367	39.975312672557024	5055	90637
13.604550123214722	18	132.0	43.603695	200.0	61.0	132.0	43.60369309223763	5148	95785
14.323630094528198	19	148.79411	39.26515	200.0	95.0	148.7941176470588	39.265146505569106	5059	100844
15.050451278686523	20	176.44827	29.847412	200.0	123.0	176.44827586206895	29.84741218713488	5117	105961
15.764471769332886	21	192.92308	17.273642	200.0	127.0	192.92307692307693	17.273641718666394	5016	110977
16.498417615890503	22	199.46153	2.6923077	200.0	186.0	199.46153846153845	2.6923076923076916	5186	116163
17.20908236503601	23	192.76923	21.847916	200.0	103.0	192.76923076923077	21.847914338598674	5012	121175
17.95194363594055	24	200.0	0.0	200.0	200.0	200.0	0.0	5200	126375
18.692479848861694	25	192.07408	25.987072	200.0	93.0	192.07407407407408	25.987070753836093	5186	131561
19.42276954650879	26	186.44444	31.665304	200.0	82.0	186.44444444444446	31.66530211484949	5034	136595
20.151225328445435	27	187.25926	26.09327	200.0	121.0	187.25925925925927	26.09326944946559	5056	141651
20.87534260749817	28	196.34616	12.676272	200.0	150.0	196.34615384615384	12.676271921289997	5105	146756
21.61123824119568	29	190.55556	27.339203	200.0	91.0	190.55555555555554	27.339204428172962	5145	151901
22.33475613594055	30	195.42308	15.120473	200.0	126.0	195.42307692307693	15.120472817503163	5081	156982
23.09700870513916	31	198.11539	9.423077	200.0	151.0	198.1153846153846	9.423076923076923	5151	162133
23.821439027786255	32	194.8077	19.430386	200.0	106.0	194.80769230769232	19.430387047828006	5065	167198
24.555076122283936	33	198.11539	9.423077	200.0	151.0	198.1153846153846	9.423076923076925	5151	172349
25.290054321289062	34	200.0	0.0	200.0	200.0	200.0	0.0	5200	177549
26.034681797027588	35	200.0	0.0	200.0	200.0	200.0	0.0	5200	182749
26.773845911026	36	200.0	0.0	200.0	200.0	200.0	0.0	5200	187949
27.50083351135254	37	195.0	22.51837	200.0	83.0	195.0	22.518368570500908	5070	193019
28.24045205116272	38	200.0	0.0	200.0	200.0	200.0	0.0	5200	198219
28.978155851364136	39	197.1923	14.038463	200.0	127.0	197.19230769230768	14.038461538461537	5127	203346
29.723344087600708	40	200.0	0.0	200.0	200.0	200.0	0.0	5200	208546
30.466094493865967	41	200.0	0.0	200.0	200.0	200.0	0.0	5200	213746
31.210927724838257	42	200.0	0.0	200.0	200.0	200.0	0.0	5200	218946
31.94254422187805	43	198.53847	7.3076925	200.0	162.0	198.53846153846155	7.307692307692308	5162	224108
32.676175117492676	44	200.0	0.0	200.0	200.0	200.0	0.0	5200	229308
33.422502756118774	45	200.0	0.0	200.0	200.0	200.0	0.0	5200	234508
34.17053270339966	46	200.0	0.0	200.0	200.0	200.0	0.0	5200	239708
34.921130418777466	47	200.0	0.0	200.0	200.0	200.0	0.0	5200	244908
35.661152362823486	48	200.0	0.0	200.0	200.0	200.0	0.0	5200	250108
36.40186333656311	49	200.0	0.0	200.0	200.0	200.0	0.0	5200	255308
37.152554512023926	50	200.0	0.0	200.0	200.0	200.0	0.0	5200	260508
37.90550184249878	51	200.0	0.0	200.0	200.0	200.0	0.0	5200	265708
38.64990735054016	52	200.0	0.0	200.0	200.0	200.0	0.0	5200	270908
39.397359132766724	53	200.0	0.0	200.0	200.0	200.0	0.0	5200	276108
40.13843059539795	54	200.0	0.0	200.0	200.0	200.0	0.0	5200	281308
40.877623558044434	55	200.0	0.0	200.0	200.0	200.0	0.0	5200	286508
41.61537170410156	56	200.0	0.0	200.0	200.0	200.0	0.0	5200	291708
42.35441207885742	57	200.0	0.0	200.0	200.0	200.0	0.0	5200	296908
43.097474575042725	58	200.0	0.0	200.0	200.0	200.0	0.0	5200	302108
