Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.8007664680480957	0	21.782608	10.728898	76.0	9.0	21.782608695652176	10.728898487725774	5010	5010
1.461564064025879	1	22.527027	12.080687	94.0	8.0	22.527027027027028	12.08068554484818	5001	10011
2.0940303802490234	2	24.291262	14.018803	91.0	9.0	24.29126213592233	14.01880226173459	5004	15015
2.7340471744537354	3	27.494505	16.997978	134.0	9.0	27.494505494505493	16.997978953149932	5004	20019
3.3724329471588135	4	31.54717	18.935406	105.0	10.0	31.547169811320753	18.935407621737454	5016	25035
4.013667583465576	5	33.546665	16.812529	84.0	12.0	33.54666666666667	16.812529719098062	5032	30067
4.653100967407227	6	39.08527	24.898874	149.0	10.0	39.08527131782946	24.898874856355114	5042	35109
5.284214973449707	7	42.38983	23.228428	114.0	11.0	42.389830508474574	23.228428629191473	5002	40111
5.918216705322266	8	48.737865	25.185898	131.0	12.0	48.737864077669904	25.185895715869453	5020	45131
6.557589054107666	9	47.54717	22.566101	114.0	10.0	47.54716981132076	22.566100839187342	5040	50171
7.194788455963135	10	53.010525	26.689835	150.0	15.0	53.01052631578948	26.68983434976187	5036	55207
7.838206768035889	11	61.578312	26.565275	150.0	11.0	61.57831325301205	26.565273319739717	5111	60318
8.48574423789978	12	63.333332	30.738644	197.0	14.0	63.333333333333336	30.73864339119188	5130	65448
9.123682498931885	13	70.43662	28.97047	166.0	23.0	70.43661971830986	28.97047180252713	5001	70449
9.772053480148315	14	73.02857	28.150095	151.0	21.0	73.02857142857142	28.150093340911692	5112	75561
10.399845600128174	15	84.9661	39.3304	193.0	30.0	84.96610169491525	39.33039799998362	5013	80574
11.034908056259155	16	88.17544	35.26945	195.0	18.0	88.17543859649123	35.269450429225046	5026	85600
11.666906595230103	17	107.276596	44.748333	200.0	44.0	107.27659574468085	44.74832797430707	5042	90642
12.30666184425354	18	112.68889	34.62422	200.0	58.0	112.68888888888888	34.62421902671419	5071	95713
12.94867491722107	19	113.37778	46.457287	200.0	55.0	113.37777777777778	46.45728690068803	5102	100815
13.581229448318481	20	128.89743	47.423782	200.0	37.0	128.89743589743588	47.42378223666377	5027	105842
14.226293802261353	21	130.3077	46.5927	200.0	63.0	130.30769230769232	46.59269990479352	5082	110924
14.878947496414185	22	157.30302	45.54351	200.0	50.0	157.3030303030303	45.543508900154755	5191	116115
15.513043642044067	23	148.79411	47.667217	200.0	25.0	148.7941176470588	47.66721614285534	5059	121174
16.163071632385254	24	178.72414	31.902758	200.0	104.0	178.72413793103448	31.902758016892886	5183	126357
16.8070707321167	25	181.64285	25.591871	200.0	117.0	181.64285714285714	25.591871317881786	5086	131443
17.461885690689087	26	191.62962	18.409233	200.0	118.0	191.62962962962962	18.409233086301796	5174	136617
18.107996225357056	27	175.7931	38.033905	200.0	29.0	175.79310344827587	38.03390439426456	5098	141715
18.744016647338867	28	187.03703	28.53261	200.0	75.0	187.03703703703704	28.532608352006633	5050	146765
19.39159631729126	29	179.0	36.84918	200.0	83.0	179.0	36.849180031114905	5191	151956
20.048689126968384	30	200.0	0.0	200.0	200.0	200.0	0.0	5200	157156
20.689160108566284	31	193.3077	23.268944	200.0	97.0	193.30769230769232	23.26894468991339	5026	162182
21.340890169143677	32	198.38461	5.7584515	200.0	171.0	198.3846153846154	5.758451468373201	5158	167340
21.98740577697754	33	195.96153	12.320968	200.0	149.0	195.96153846153845	12.320966399505824	5095	172435
22.63512659072876	34	198.07692	7.7753215	200.0	160.0	198.07692307692307	7.775321298941616	5150	177585
23.27923583984375	35	195.8077	20.762426	200.0	92.0	195.80769230769232	20.762427660725606	5091	182676
23.927709341049194	36	190.92592	33.00833	200.0	46.0	190.92592592592592	33.00833332034663	5155	187831
24.57750177383423	37	197.65384	11.730769	200.0	139.0	197.65384615384616	11.73076923076923	5139	192970
25.232974529266357	38	199.57692	2.1153848	200.0	189.0	199.57692307692307	2.1153846153846154	5189	198159
25.8897066116333	39	200.0	0.0	200.0	200.0	200.0	0.0	5200	203359
26.546842098236084	40	192.22223	27.697218	200.0	58.0	192.22222222222223	27.697216511215277	5190	208549
27.196385622024536	41	198.07692	6.09491	200.0	174.0	198.07692307692307	6.094910089089324	5150	213699
27.826680421829224	42	192.42308	17.431564	200.0	130.0	192.42307692307693	17.431565261204206	5003	218702
28.4670729637146	43	187.7037	16.869465	200.0	145.0	187.7037037037037	16.86946576425785	5068	223770
29.113803386688232	44	170.56667	39.4087	200.0	48.0	170.56666666666666	39.408698983289916	5117	228887
29.767139196395874	45	184.35715	21.801401	200.0	137.0	184.35714285714286	21.801399505723555	5162	234049
30.416796684265137	46	188.48148	32.030506	200.0	39.0	188.4814814814815	32.03050672044037	5089	239138
31.064518690109253	47	197.65384	6.787672	200.0	172.0	197.65384615384616	6.78767156004919	5139	244277
31.71626377105713	48	192.37038	33.18204	200.0	26.0	192.37037037037038	33.18204350208011	5194	249471
32.35738945007324	49	195.11539	23.83005	200.0	76.0	195.1153846153846	23.830050393886033	5073	254544
33.01008653640747	50	200.0	0.0	200.0	200.0	200.0	0.0	5200	259744
33.662882804870605	51	200.0	0.0	200.0	200.0	200.0	0.0	5200	264944
34.31589365005493	52	200.0	0.0	200.0	200.0	200.0	0.0	5200	270144
34.95140314102173	53	193.1923	21.215052	200.0	91.0	193.19230769230768	21.215051316621032	5023	275167
35.609559059143066	54	178.6207	37.076263	200.0	17.0	178.6206896551724	37.07626231311056	5180	280347
