Time	Iteration	Loss	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.6311640739440918	0	0.05806486	12.0	0.0	12.0	12.0	12.0	0.0	12	12
0.6745445728302002	1	0.21962799	8.0	4.5460606	14.0	3.0	8.0	4.546060565661952	24	36
0.6811769008636475	2	0.14940827	8.5	1.5	10.0	7.0	8.5	1.5	17	53
0.6867539882659912	3	0.06295304	11.0	0.0	11.0	11.0	11.0	0.0	11	64
0.6921625137329102	4	-0.12658764	11.0	0.0	11.0	11.0	11.0	0.0	11	75
0.7042536735534668	5	0.008323017	12.666667	10.873004	28.0	4.0	12.666666666666666	10.873004286866728	38	113
0.7104754447937012	6	-0.054068074	17.0	0.0	17.0	17.0	17.0	0.0	17	130
0.7209177017211914	7	0.19666931	17.5	10.5	28.0	7.0	17.5	10.5	35	165
0.726980447769165	8	0.06220824	15.0	0.0	15.0	15.0	15.0	0.0	15	180
0.7355079650878906	9	0.02159791	25.0	0.0	25.0	25.0	25.0	0.0	25	205
0.7431681156158447	10	-0.090434164	21.0	0.0	21.0	21.0	21.0	0.0	21	226
0.7500503063201904	11	-0.16224416	15.0	0.0	15.0	15.0	15.0	0.0	15	241
0.7550883293151855	12	-0.016873576	11.0	0.0	11.0	11.0	11.0	0.0	11	252
0.7667875289916992	13	-0.059005562	19.0	10.0	29.0	9.0	19.0	10.0	38	290
0.7801477909088135	14	0.043731283	47.0	0.0	47.0	47.0	47.0	0.0	47	337
0.7877087593078613	15	-0.05101247	22.0	0.0	22.0	22.0	22.0	0.0	22	359
0.7930359840393066	16	-0.0995248	11.0	0.0	11.0	11.0	11.0	0.0	11	370
0.7994966506958008	17	0.050393075	17.0	0.0	17.0	17.0	17.0	0.0	17	387
0.8059372901916504	18	-0.01018948	18.0	0.0	18.0	18.0	18.0	0.0	18	405
0.8161897659301758	19	-0.18063784	15.0	5.0	20.0	10.0	15.0	5.0	30	435
0.8240792751312256	20	-0.22087085	23.0	0.0	23.0	23.0	23.0	0.0	23	458
0.8296918869018555	21	0.24033894	11.0	0.0	11.0	11.0	11.0	0.0	11	469
0.8371231555938721	22	0.07444463	20.0	0.0	20.0	20.0	20.0	0.0	20	489
0.8547711372375488	23	-0.06500957	65.0	0.0	65.0	65.0	65.0	0.0	65	554
0.8831253051757812	24	0.009899638	113.0	0.0	113.0	113.0	113.0	0.0	113	667
0.8952689170837402	25	-0.084910125	43.0	0.0	43.0	43.0	43.0	0.0	43	710
0.8999910354614258	26	-0.014438499	11.0	0.0	11.0	11.0	11.0	0.0	11	721
0.9104161262512207	27	-0.002034953	33.0	0.0	33.0	33.0	33.0	0.0	33	754
