Time	Iteration	Loss	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5162351131439209	0	-0.012154155	9.0	2.0	11.0	7.0	9.0	2.0	18	18
0.5446760654449463	1	-0.075626045	8.0	2.0	10.0	6.0	8.0	2.0	16	34
0.5499718189239502	2	-0.6269912	5.5	2.5	8.0	3.0	5.5	2.5	11	45
0.5576162338256836	3	-0.19528078	11.0	6.0	17.0	5.0	11.0	6.0	22	67
0.562915563583374	4	0.008138033	13.0	0.0	13.0	13.0	13.0	0.0	13	80
0.5700654983520508	5	-0.082308814	23.0	0.0	23.0	23.0	23.0	0.0	23	103
0.5845937728881836	6	-0.0094393445	28.0	22.0	50.0	6.0	28.0	22.0	56	159
0.5944726467132568	7	-0.103380166	35.0	0.0	35.0	35.0	35.0	0.0	35	194
0.6013014316558838	8	0.124873914	10.5	3.5	14.0	7.0	10.5	3.5	21	215
0.6109542846679688	9	0.105151586	28.0	0.0	28.0	28.0	28.0	0.0	28	243
0.6182401180267334	10	0.1277109	21.0	0.0	21.0	21.0	21.0	0.0	21	264
0.6261956691741943	11	0.14894801	11.0	4.0	15.0	7.0	11.0	4.0	22	286
0.6343302726745605	12	-0.20432372	12.5	2.5	15.0	10.0	12.5	2.5	25	311
0.6415948867797852	13	-0.011233354	20.0	0.0	20.0	20.0	20.0	0.0	20	331
0.6479878425598145	14	0.07295152	18.0	0.0	18.0	18.0	18.0	0.0	18	349
0.6533141136169434	15	-0.12527098	15.0	0.0	15.0	15.0	15.0	0.0	15	364
0.6602635383605957	16	0.14576945	20.0	0.0	20.0	20.0	20.0	0.0	20	384
0.6727330684661865	17	-0.25390428	21.0	12.0	33.0	9.0	21.0	12.0	42	426
0.6820895671844482	18	-0.04132899	14.5	5.5	20.0	9.0	14.5	5.5	29	455
0.6989157199859619	19	0.05289546	67.0	0.0	67.0	67.0	67.0	0.0	67	522
0.7155766487121582	20	0.010784364	62.0	0.0	62.0	62.0	62.0	0.0	62	584
0.7353389263153076	21	-0.062725335	78.0	0.0	78.0	78.0	78.0	0.0	78	662
0.7558364868164062	22	-0.051460713	83.0	0.0	83.0	83.0	83.0	0.0	83	745
0.7743721008300781	23	0.005466207	75.0	0.0	75.0	75.0	75.0	0.0	75	820
0.7909455299377441	24	0.07697552	71.0	0.0	71.0	71.0	71.0	0.0	71	891
0.8066976070404053	25	-0.14027311	60.0	0.0	60.0	60.0	60.0	0.0	60	951
0.8215725421905518	26	-0.021088697	59.0	0.0	59.0	59.0	59.0	0.0	59	1010
0.8421058654785156	27	0.1008378	82.0	0.0	82.0	82.0	82.0	0.0	82	1092
0.8538222312927246	28	-0.052452832	46.0	0.0	46.0	46.0	46.0	0.0	46	1138
0.8588690757751465	29	0.18050885	12.0	0.0	12.0	12.0	12.0	0.0	12	1150
0.8693063259124756	30	-0.016457388	40.0	0.0	40.0	40.0	40.0	0.0	40	1190
0.8770134449005127	31	-0.1820102	21.0	0.0	21.0	21.0	21.0	0.0	21	1211
0.8872871398925781	32	0.037585232	38.0	0.0	38.0	38.0	38.0	0.0	38	1249
0.8987867832183838	33	-0.12568438	42.0	0.0	42.0	42.0	42.0	0.0	42	1291
0.9113595485687256	34	-0.05633816	51.0	0.0	51.0	51.0	51.0	0.0	51	1342
0.9247305393218994	35	-0.06156272	50.0	0.0	50.0	50.0	50.0	0.0	50	1392
0.938737154006958	36	-0.07415502	58.0	0.0	58.0	58.0	58.0	0.0	58	1450
0.9548020362854004	37	-0.14397843	64.0	0.0	64.0	64.0	64.0	0.0	64	1514
0.9722452163696289	38	-0.032237325	37.0	30.0	67.0	7.0	37.0	30.0	74	1588
0.9895446300506592	39	0.09534073	70.0	0.0	70.0	70.0	70.0	0.0	70	1658
1.0043308734893799	40	-0.037037138	67.0	0.0	67.0	67.0	67.0	0.0	67	1725
1.0154879093170166	41	-0.21713501	46.0	0.0	46.0	46.0	46.0	0.0	46	1771
1.0274856090545654	42	-0.088540964	48.0	0.0	48.0	48.0	48.0	0.0	48	1819
