Time	Iteration	Loss	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.6021373271942139	0	-0.50160384	2.4	0.8	4.0	2.0	2.4	0.8000000000000002	12	12
0.6310217380523682	1	-0.14354643	3.25	0.4330127	4.0	3.0	3.25	0.4330127018922193	13	25
0.636188268661499	2	0.07612324	2.75	1.299038	5.0	2.0	2.75	1.299038105676658	11	36
0.6415719985961914	3	0.07971155	3.6666667	0.942809	5.0	3.0	3.6666666666666665	0.9428090415820634	11	47
0.6471452713012695	4	0.00842305	2.4	0.8	4.0	2.0	2.4	0.8	12	59
0.6521861553192139	5	-0.3650727	5.5	3.5	9.0	2.0	5.5	3.5	11	70
0.657318115234375	6	-0.057310995	2.75	0.8291562	4.0	2.0	2.75	0.82915619758885	11	81
0.6650876998901367	7	-0.17467526	7.6666665	6.0184903	16.0	2.0	7.666666666666667	6.018490028422596	23	104
0.6738107204437256	8	-0.030202132	13.0	3.0	16.0	10.0	13.0	3.0	26	130
0.6793293952941895	9	-0.33888566	4.3333335	2.0548048	7.0	2.0	4.333333333333333	2.0548046676563256	13	143
0.6846275329589844	10	-0.11835667	4.3333335	2.0548048	7.0	2.0	4.333333333333333	2.0548046676563256	13	156
0.6896445751190186	11	-0.5455878	2.75	0.8291562	4.0	2.0	2.75	0.82915619758885	11	167
0.6957967281341553	12	-0.21856925	5.0	1.4142135	6.0	3.0	5.0	1.4142135623730951	15	182
0.7024965286254883	13	0.04767747	6.6666665	3.2998316	11.0	3.0	6.666666666666667	3.2998316455372216	20	202
0.7075786590576172	14	0.14671968	5.5	0.5	6.0	5.0	5.5	0.5	11	213
0.7129514217376709	15	-0.27392262	6.5	2.5	9.0	4.0	6.5	2.5	13	226
0.7192304134368896	16	-0.6502476	5.0	1.6329932	7.0	3.0	5.0	1.632993161855452	15	241
0.724346399307251	17	-0.47081378	3.6666667	3.091206	8.0	1.0	3.6666666666666665	3.091206165165235	11	252
0.7307088375091553	18	0.09763381	8.0	1.0	9.0	7.0	8.0	1.0	16	268
0.7367501258850098	19	0.11798736	4.6666665	0.942809	6.0	4.0	4.666666666666667	0.9428090415820634	14	282
0.742405891418457	20	0.036931958	7.0	1.0	8.0	6.0	7.0	1.0	14	296
0.7489280700683594	21	0.056511983	9.0	1.0	10.0	8.0	9.0	1.0	18	314
0.7544276714324951	22	-0.13908142	7.5	0.5	8.0	7.0	7.5	0.5	15	329
0.7602553367614746	23	0.18105452	7.0	2.0	9.0	5.0	7.0	2.0	14	343
0.7671711444854736	24	-0.068622306	10.0	0.0	10.0	10.0	10.0	0.0	20	363
0.7730579376220703	25	0.015117466	8.0	0.0	8.0	8.0	8.0	0.0	16	379
0.7796580791473389	26	-0.25563148	6.0	2.828427	8.0	2.0	6.0	2.8284271247461903	18	397
0.7840731143951416	27	-0.15047446	11.0	0.0	11.0	11.0	11.0	0.0	11	408
0.7899210453033447	28	0.14223078	7.0	4.0	11.0	3.0	7.0	4.0	14	422
0.7963111400604248	29	-0.2142246	8.0	1.0	9.0	7.0	8.0	1.0	16	438
0.8022124767303467	30	-0.09969114	15.0	0.0	15.0	15.0	15.0	0.0	15	453
0.8075194358825684	31	-0.16779786	6.5	0.5	7.0	6.0	6.5	0.5	13	466
0.8130233287811279	32	-0.6350141	7.5	1.5	9.0	6.0	7.5	1.5	15	481
0.82220458984375	33	-0.05789045	30.0	0.0	30.0	30.0	30.0	0.0	30	511
0.8287703990936279	34	0.102675155	20.0	0.0	20.0	20.0	20.0	0.0	20	531
0.8349180221557617	35	-0.01044782	7.5	2.5	10.0	5.0	7.5	2.5	15	546
0.839653491973877	36	-0.22381353	12.0	0.0	12.0	12.0	12.0	0.0	12	558
0.845069408416748	37	0.047505338	4.0	1.4142135	6.0	3.0	4.0	1.4142135623730951	12	570
0.8505294322967529	38	-0.13679892	7.5	2.5	10.0	5.0	7.5	2.5	15	585
0.8553519248962402	39	-0.29873237	5.5	3.5	9.0	2.0	5.5	3.5	11	596
0.8609378337860107	40	0.27403492	7.0	2.0	9.0	5.0	7.0	2.0	14	610
0.8663420677185059	41	0.113834426	3.6666667	0.4714045	4.0	3.0	3.6666666666666665	0.4714045207910317	11	621
0.8718883991241455	42	-0.013816993	6.0	1.0	7.0	5.0	6.0	1.0	12	633
0.877418041229248	43	0.0139971515	6.5	2.5	9.0	4.0	6.5	2.5	13	646
0.8828067779541016	44	-0.026546478	13.0	0.0	13.0	13.0	13.0	0.0	13	659
