Time	Iteration	Loss	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5298635959625244	0	-0.012154155	9.0	2.0	11.0	7.0	9.0	2.0	18	18
0.5578575134277344	1	-0.075626045	8.0	2.0	10.0	6.0	8.0	2.0	16	34
0.562802791595459	2	-0.6269912	5.5	2.5	8.0	3.0	5.5	2.5	11	45
0.5791988372802734	3	-0.19528078	11.0	6.0	17.0	5.0	11.0	6.0	22	67
0.5846245288848877	4	0.008138033	13.0	0.0	13.0	13.0	13.0	0.0	13	80
0.5965099334716797	5	-0.082308814	23.0	0.0	23.0	23.0	23.0	0.0	23	103
0.6122622489929199	6	-0.0094393445	28.0	22.0	50.0	6.0	28.0	22.0	56	159
0.6224563121795654	7	-0.103380166	35.0	0.0	35.0	35.0	35.0	0.0	35	194
0.6305029392242432	8	0.124873914	10.5	3.5	14.0	7.0	10.5	3.5	21	215
0.6388833522796631	9	0.105151586	28.0	0.0	28.0	28.0	28.0	0.0	28	243
0.6463675498962402	10	0.1277109	21.0	0.0	21.0	21.0	21.0	0.0	21	264
0.6537959575653076	11	0.14894801	11.0	4.0	15.0	7.0	11.0	4.0	22	286
0.6617629528045654	12	-0.20432372	12.5	2.5	15.0	10.0	12.5	2.5	25	311
0.6689407825469971	13	-0.011233354	20.0	0.0	20.0	20.0	20.0	0.0	20	331
0.6756420135498047	14	0.07295152	18.0	0.0	18.0	18.0	18.0	0.0	18	349
0.6809372901916504	15	-0.12527098	15.0	0.0	15.0	15.0	15.0	0.0	15	364
0.6874537467956543	16	0.14576945	20.0	0.0	20.0	20.0	20.0	0.0	20	384
0.6998088359832764	17	-0.25390428	21.0	12.0	33.0	9.0	21.0	12.0	42	426
0.7082729339599609	18	-0.04132899	14.5	5.5	20.0	9.0	14.5	5.5	29	455
0.7257699966430664	19	0.05289546	67.0	0.0	67.0	67.0	67.0	0.0	67	522
0.7424533367156982	20	0.010784364	62.0	0.0	62.0	62.0	62.0	0.0	62	584
0.7624475955963135	21	-0.062725335	78.0	0.0	78.0	78.0	78.0	0.0	78	662
0.7838716506958008	22	-0.051460713	83.0	0.0	83.0	83.0	83.0	0.0	83	745
0.8024237155914307	23	0.005466207	75.0	0.0	75.0	75.0	75.0	0.0	75	820
0.8201043605804443	24	0.07697552	71.0	0.0	71.0	71.0	71.0	0.0	71	891
0.8353838920593262	25	-0.14027311	60.0	0.0	60.0	60.0	60.0	0.0	60	951
0.851060152053833	26	-0.021088697	59.0	0.0	59.0	59.0	59.0	0.0	59	1010
0.8715534210205078	27	0.1008378	82.0	0.0	82.0	82.0	82.0	0.0	82	1092
0.8840818405151367	28	-0.052452832	46.0	0.0	46.0	46.0	46.0	0.0	46	1138
0.8890132904052734	29	0.18050885	12.0	0.0	12.0	12.0	12.0	0.0	12	1150
0.900949239730835	30	-0.016457388	40.0	0.0	40.0	40.0	40.0	0.0	40	1190
0.9082622528076172	31	-0.1820102	21.0	0.0	21.0	21.0	21.0	0.0	21	1211
0.9187126159667969	32	0.037585232	38.0	0.0	38.0	38.0	38.0	0.0	38	1249
0.9296138286590576	33	-0.12568438	42.0	0.0	42.0	42.0	42.0	0.0	42	1291
0.9431736469268799	34	-0.05633816	51.0	0.0	51.0	51.0	51.0	0.0	51	1342
0.9569191932678223	35	-0.06156272	50.0	0.0	50.0	50.0	50.0	0.0	50	1392
0.9716579914093018	36	-0.07415502	58.0	0.0	58.0	58.0	58.0	0.0	58	1450
0.988476037979126	37	-0.14397843	64.0	0.0	64.0	64.0	64.0	0.0	64	1514
1.0073330402374268	38	-0.032237325	37.0	30.0	67.0	7.0	37.0	30.0	74	1588
1.0239832401275635	39	0.09534073	70.0	0.0	70.0	70.0	70.0	0.0	70	1658
1.041252613067627	40	-0.037037138	67.0	0.0	67.0	67.0	67.0	0.0	67	1725
1.0532255172729492	41	-0.21713501	46.0	0.0	46.0	46.0	46.0	0.0	46	1771
1.0653514862060547	42	-0.088540964	48.0	0.0	48.0	48.0	48.0	0.0	48	1819
1.0772240161895752	43	-0.15542412	13.666667	12.256517	31.0	5.0	13.666666666666666	12.256517540566826	41	1860
1.0930378437042236	44	0.022703864	62.0	0.0	62.0	62.0	62.0	0.0	62	1922
1.1095824241638184	45	0.055495586	65.0	0.0	65.0	65.0	65.0	0.0	65	1987
1.126070499420166	46	0.00029104407	66.0	0.0	66.0	66.0	66.0	0.0	66	2053
1.1307313442230225	47	-0.46977627	11.0	0.0	11.0	11.0	11.0	0.0	11	2064
1.1454095840454102	48	0.054052867	57.0	0.0	57.0	57.0	57.0	0.0	57	2121
1.1599962711334229	49	0.044256087	54.0	0.0	54.0	54.0	54.0	0.0	54	2175
1.17547607421875	50	-0.03119608	57.0	0.0	57.0	57.0	57.0	0.0	57	2232
1.189671516418457	51	0.04238805	53.0	0.0	53.0	53.0	53.0	0.0	53	2285
1.2033190727233887	52	0.08204379	58.0	0.0	58.0	58.0	58.0	0.0	58	2343
1.2195072174072266	53	0.04399423	64.0	0.0	64.0	64.0	64.0	0.0	64	2407
1.2343699932098389	54	-0.012952007	58.0	0.0	58.0	58.0	58.0	0.0	58	2465
1.249176263809204	55	-0.06090516	61.0	0.0	61.0	61.0	61.0	0.0	61	2526
1.263749122619629	56	-0.105224095	56.0	0.0	56.0	56.0	56.0	0.0	56	2582
1.278679609298706	57	0.07174967	63.0	0.0	63.0	63.0	63.0	0.0	63	2645
1.297685146331787	58	-0.05585631	82.0	0.0	82.0	82.0	82.0	0.0	82	2727
1.311899185180664	59	-0.14367397	61.0	0.0	61.0	61.0	61.0	0.0	61	2788
1.3276970386505127	60	-0.053078525	68.0	0.0	68.0	68.0	68.0	0.0	68	2856
1.3465311527252197	61	0.09664876	75.0	0.0	75.0	75.0	75.0	0.0	75	2931
1.3665175437927246	62	-0.057955895	81.0	0.0	81.0	81.0	81.0	0.0	81	3012
1.3844316005706787	63	0.1138988	79.0	0.0	79.0	79.0	79.0	0.0	79	3091
1.4060440063476562	64	-0.02136334	94.0	0.0	94.0	94.0	94.0	0.0	94	3185
1.4337635040283203	65	-0.008971013	114.0	0.0	114.0	114.0	114.0	0.0	114	3299
1.453242540359497	66	-0.025675949	76.0	0.0	76.0	76.0	76.0	0.0	76	3375
1.4704351425170898	67	0.07726308	72.0	0.0	72.0	72.0	72.0	0.0	72	3447
1.4895033836364746	68	0.038393635	76.0	0.0	76.0	76.0	76.0	0.0	76	3523
1.5041117668151855	69	-0.04200735	58.0	0.0	58.0	58.0	58.0	0.0	58	3581
1.5229933261871338	70	0.058676098	75.0	0.0	75.0	75.0	75.0	0.0	75	3656
1.5391318798065186	71	-0.034034472	67.0	0.0	67.0	67.0	67.0	0.0	67	3723
1.5516431331634521	72	0.0049520857	47.0	0.0	47.0	47.0	47.0	0.0	47	3770
1.5670948028564453	73	-0.056913074	57.0	0.0	57.0	57.0	57.0	0.0	57	3827
1.5788428783416748	74	0.20419902	41.0	0.0	41.0	41.0	41.0	0.0	41	3868
1.5845072269439697	75	0.13726147	14.0	0.0	14.0	14.0	14.0	0.0	14	3882
1.589094638824463	76	0.41951093	11.0	0.0	11.0	11.0	11.0	0.0	11	3893
1.6002800464630127	77	0.0128336195	39.0	0.0	39.0	39.0	39.0	0.0	39	3932
1.611583948135376	78	-0.010568472	39.0	0.0	39.0	39.0	39.0	0.0	39	3971
1.6182951927185059	79	0.03367444	19.0	0.0	19.0	19.0	19.0	0.0	19	3990
1.6295340061187744	80	0.061341032	45.0	0.0	45.0	45.0	45.0	0.0	45	4035
1.6409013271331787	81	-0.08408419	39.0	0.0	39.0	39.0	39.0	0.0	39	4074
1.6543941497802734	82	0.022011261	50.0	0.0	50.0	50.0	50.0	0.0	50	4124
1.6691906452178955	83	-0.14705788	54.0	0.0	54.0	54.0	54.0	0.0	54	4178
1.6828851699829102	84	-0.02981205	49.0	0.0	49.0	49.0	49.0	0.0	49	4227
1.6995086669921875	85	-0.06914472	63.0	0.0	63.0	63.0	63.0	0.0	63	4290
1.7150428295135498	86	-0.07483619	63.0	0.0	63.0	63.0	63.0	0.0	63	4353
1.7372207641601562	87	0.0803362	92.0	0.0	92.0	92.0	92.0	0.0	92	4445
1.779731273651123	88	-0.008940381	192.0	0.0	192.0	192.0	192.0	0.0	192	4637
