Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
14.60815167427063	0	-269.92	140.4404	182.06998	-772.1836	119.41492537313432	36.1817685340029	40004	40004
29.082974195480347	1	-250.81494	142.7386	171.72513	-614.0432	120.2042042042042	37.15538810465515	40028	80032
45.220924854278564	2	-199.02278	124.74774	223.32979	-548.94556	130.72222222222223	79.19838144697086	40001	120033
59.77215886116028	3	-198.19215	117.28245	155.23105	-555.2553	127.39808917197452	37.86975831814683	40003	160036
77.0433669090271	4	-179.99524	121.57388	198.29501	-484.67462	141.67137809187278	85.46957051883027	40093	200129
93.41638588905334	5	-168.19618	114.20595	224.24965	-612.2106	138.99652777777777	83.5368971316754	40031	240160
109.35269141197205	6	-154.3293	119.00791	195.63695	-709.0303	132.658940397351	64.56143105859873	40063	280223
125.82677221298218	7	-139.92062	97.428276	216.69698	-474.4876	140.22027972027973	66.53631224733006	40103	320326
142.7937183380127	8	-123.2222	96.6894	208.49745	-466.56924	139.06597222222223	78.44813720541252	40051	360377
159.29107761383057	9	-112.5916	106.258316	192.69124	-398.36798	144.79783393501805	69.8096090202033	40109	400486
175.80269598960876	10	-105.51882	109.37759	219.19589	-475.62177	140.1818181818182	66.20155031286716	40092	440578
195.5599455833435	11	-83.438225	97.49075	177.01451	-453.6935	156.1201550387597	109.06070557607427	40279	480857
212.77716255187988	12	-68.97158	112.03669	238.9036	-409.54605	153.5287356321839	77.28226203235873	40071	520928
231.63916277885437	13	-68.09811	106.584785	203.89891	-476.70157	165.3181818181818	96.04162535928312	40007	560935
251.31775212287903	14	-53.813633	118.8608	232.34341	-383.55453	169.92796610169492	92.80560545752522	40103	601038
272.35672879219055	15	-37.42624	124.84785	197.44374	-497.6759	196.8186274509804	104.91864937346175	40151	641189
298.1169984340668	16	-37.99183	115.82144	209.74748	-269.0788	225.81460674157304	170.51746890677634	40195	681384
322.3359384536743	17	-39.20239	132.22957	219.76898	-434.32675	227.94886363636363	151.54317078755165	40119	721503
347.48147416114807	18	-41.287033	144.77647	233.94887	-437.58032	247.1172839506173	149.69501446469764	40033	761536
375.9280688762665	19	-20.450617	157.83559	208.30887	-600.56885	269.0402684563758	165.87777012023693	40087	801623
408.86419343948364	20	6.7349133	142.54459	228.63557	-492.4248	295.95588235294116	207.5794981534381	40250	841873
440.40101385116577	21	10.090687	155.01587	244.53726	-486.8756	290.8768115942029	196.0661472564272	40141	882014
472.2875883579254	22	26.77996	134.78458	214.58997	-471.90485	296.75182481751824	214.42262589724538	40655	922669
507.5541481971741	23	53.934986	142.89157	221.7136	-412.5357	323.16129032258067	239.59405813815428	40072	962741
546.8929045200348	24	47.59882	150.47415	228.02603	-434.36658	367.22727272727275	258.49788671866645	40395	1003136
583.0067355632782	25	62.866734	141.5775	243.1662	-686.3967	337.05	232.53956115035567	40446	1043582
617.4805369377136	26	80.145515	129.3171	244.42825	-426.7825	364.43636363636364	230.15917524707376	40088	1083670
659.7889268398285	27	77.4584	120.21442	241.20197	-236.76558	420.9791666666667	289.17861331589773	40414	1124084
699.4055054187775	28	68.44805	124.29296	217.58224	-294.1071	433.78494623655916	256.3386054296139	40342	1164426
733.9885215759277	29	94.21008	126.50124	236.21968	-346.0074	397.44554455445547	222.2078446916878	40142	1204568
773.7178854942322	30	83.79845	119.790924	213.29239	-183.27354	454.24444444444447	277.134235870197	40882	1245450
810.2867531776428	31	104.34134	119.65133	226.01462	-307.63312	398.6470588235294	240.3501794587624	40662	1286112
848.1222722530365	32	107.91557	103.6414	237.32516	-105.30313	396.4257425742574	269.581352975263	40039	1326151
886.1422889232635	33	112.6053	112.05732	245.99626	-289.9976	340.2773109243698	239.30315235889253	40493	1366644
921.9607799053192	34	119.35841	106.71397	249.04488	-363.6147	341.2083333333333	256.1467644350706	40945	1407589
955.6786849498749	35	101.04001	120.70522	249.20706	-378.92905	337.20168067226894	260.522376975066	40127	1447716
992.891973733902	36	106.62778	106.28566	236.65791	-156.0389	345.87931034482756	292.4759982835141	40122	1487838
1029.9888000488281	37	103.74024	110.10654	227.40245	-168.52332	361.13513513513516	304.4054162037379	40086	1527924
1068.9312539100647	38	84.0643	118.11108	221.6094	-301.43802	389.6990291262136	317.8308713995407	40139	1568063
1100.4653248786926	39	141.52596	77.98952	237.219	-82.66559	296.3851851851852	230.8140179703832	40012	1608075
1132.6380815505981	40	126.45037	94.75001	235.6322	-106.02662	294.1764705882353	227.22639922594888	40008	1648083
1165.3107964992523	41	138.99841	89.72757	233.71124	-78.52622	298.84558823529414	234.08827767584222	40643	1688726
1191.9582920074463	42	156.23756	77.44178	241.61028	-86.152954	259.96753246753246	177.42045661754682	40035	1728761
1221.4798076152802	43	160.6306	74.65781	252.99013	-209.75961	271.7972972972973	194.60812875231903	40226	1768987
1250.5776827335358	44	163.77957	64.66837	240.80466	-66.849594	271.43918918918916	193.27802500722615	40173	1809160
1278.4573514461517	45	144.49591	93.82274	247.42955	-353.3074	261.11038961038963	198.30615716608017	40211	1849371
1310.2640919685364	46	153.8652	80.924065	249.10748	-104.27435	268.6711409395973	229.40174434405296	40032	1889403
1337.52197599411	47	156.44177	80.19077	240.35551	-79.14638	239.6845238095238	184.1976532824814	40267	1929670
1359.689466714859	48	174.0895	62.050385	244.55669	-184.22232	212.42857142857142	104.27360950259623	40149	1969819
1380.4495475292206	49	175.2414	54.331993	254.6571	-87.40885	215.01604278074868	68.03958237208069	40208	2010027
1402.877925157547	50	171.99538	64.1738	244.45157	-188.17201	225.80337078651687	103.25739949483305	40193	2050220
1422.2308061122894	51	186.77284	28.4663	258.97015	-53.22798	205.15384615384616	28.862484266390055	40005	2090225
1443.253092288971	52	176.60226	53.460995	252.34827	-50.92405	205.6102564102564	85.69834930903413	40094	2130319
1467.150943994522	53	175.37923	65.04009	242.85693	-356.30676	221.8950276243094	148.95954075488189	40163	2170482
1488.8037345409393	54	174.98386	60.829945	255.9011	-261.33466	204.33673469387756	102.56217068024593	40050	2210532
1507.149554491043	55	177.2603	54.80788	252.2102	-48.53358	180.45045045045046	37.42265025421564	40060	2250592
1524.8925502300262	56	160.53532	80.2828	252.86392	-245.47025	173.67532467532467	26.061087855637595	40119	2290711
1544.4773194789886	57	169.02988	71.549805	238.05222	-365.26953	185.05069124423963	64.82014970885166	40156	2330867
