Time	Iteration	Loss	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5249223709106445	0	0.05806486	12.0	0.0	12.0	12.0	12.0	0.0	12	12
0.5651917457580566	1	0.21962799	8.0	4.5460606	14.0	3.0	8.0	4.546060565661952	24	36
0.5727531909942627	2	0.14940827	8.5	1.5	10.0	7.0	8.5	1.5	17	53
0.58841872215271	3	0.06295304	11.0	0.0	11.0	11.0	11.0	0.0	11	64
0.5941586494445801	4	-0.12658764	11.0	0.0	11.0	11.0	11.0	0.0	11	75
0.6067333221435547	5	0.008323017	12.666667	10.873004	28.0	4.0	12.666666666666666	10.873004286866728	38	113
0.6130695343017578	6	-0.054068074	17.0	0.0	17.0	17.0	17.0	0.0	17	130
0.6240832805633545	7	0.19666931	17.5	10.5	28.0	7.0	17.5	10.5	35	165
0.6304550170898438	8	0.06220824	15.0	0.0	15.0	15.0	15.0	0.0	15	180
0.6391358375549316	9	0.02159791	25.0	0.0	25.0	25.0	25.0	0.0	25	205
0.6464390754699707	10	-0.090434164	21.0	0.0	21.0	21.0	21.0	0.0	21	226
0.6526827812194824	11	-0.16224416	15.0	0.0	15.0	15.0	15.0	0.0	15	241
0.6578383445739746	12	-0.016873576	11.0	0.0	11.0	11.0	11.0	0.0	11	252
0.6689097881317139	13	-0.059005562	19.0	10.0	29.0	9.0	19.0	10.0	38	290
0.6819629669189453	14	0.043731283	47.0	0.0	47.0	47.0	47.0	0.0	47	337
0.6897475719451904	15	-0.05101247	22.0	0.0	22.0	22.0	22.0	0.0	22	359
0.6946792602539062	16	-0.0995248	11.0	0.0	11.0	11.0	11.0	0.0	11	370
0.7007606029510498	17	0.050393075	17.0	0.0	17.0	17.0	17.0	0.0	17	387
0.7072713375091553	18	-0.01018948	18.0	0.0	18.0	18.0	18.0	0.0	18	405
0.7165195941925049	19	-0.18063784	15.0	5.0	20.0	10.0	15.0	5.0	30	435
0.7247390747070312	20	-0.22087085	23.0	0.0	23.0	23.0	23.0	0.0	23	458
0.7300817966461182	21	0.24033894	11.0	0.0	11.0	11.0	11.0	0.0	11	469
0.7371935844421387	22	0.07444463	20.0	0.0	20.0	20.0	20.0	0.0	20	489
0.7543878555297852	23	-0.06500957	65.0	0.0	65.0	65.0	65.0	0.0	65	554
0.7812314033508301	24	0.009899638	113.0	0.0	113.0	113.0	113.0	0.0	113	667
0.7941994667053223	25	-0.084910125	43.0	0.0	43.0	43.0	43.0	0.0	43	710
0.7992751598358154	26	-0.014438499	11.0	0.0	11.0	11.0	11.0	0.0	11	721
0.8090596199035645	27	-0.002034953	33.0	0.0	33.0	33.0	33.0	0.0	33	754
0.8272802829742432	28	-0.010287857	70.0	0.0	70.0	70.0	70.0	0.0	70	824
