Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.29810118675231934	0	20.979166	11.173797	63.0	9.0	20.979166666666668	11.173796697581752	1007	1007
0.4551048278808594	1	20.48	8.504682	45.0	9.0	20.48	8.504681063978826	1024	2031
0.5868682861328125	2	24.756098	12.862843	73.0	11.0	24.75609756097561	12.862842093495091	1015	3046
0.7145681381225586	3	27.18919	13.976501	63.0	9.0	27.18918918918919	13.976501201268945	1006	4052
0.8515315055847168	4	28.35135	18.93833	88.0	10.0	28.35135135135135	18.93832981051094	1049	5101
0.9926149845123291	5	29.444445	20.068556	101.0	11.0	29.444444444444443	20.068555343627676	1060	6161
1.1257264614105225	6	29.647058	16.381271	93.0	10.0	29.647058823529413	16.381270425740663	1008	7169
1.2589480876922607	7	39.884617	22.318201	97.0	10.0	39.88461538461539	22.31820044282059	1037	8206
1.3922927379608154	8	46.772728	29.18582	127.0	18.0	46.77272727272727	29.185818190879527	1029	9235
1.5230259895324707	9	44.04348	24.371185	91.0	13.0	44.04347826086956	24.371184447620966	1013	10248
1.6574926376342773	10	52.0	30.05994	159.0	15.0	52.0	30.059940119700837	1040	11288
1.7920191287994385	11	51.9	22.536413	125.0	24.0	51.9	22.536414976655003	1038	12326
1.9363784790039062	12	59.0	31.360384	125.0	15.0	59.0	31.360383993352606	1121	13447
2.0691416263580322	13	59.64706	26.114998	106.0	24.0	59.64705882352941	26.11499721586765	1014	14461
2.2105648517608643	14	54.0	30.75386	164.0	15.0	54.0	30.753861546153843	1080	15541
2.3505172729492188	15	77.21429	27.077082	107.0	31.0	77.21428571428571	27.077081957754213	1081	16622
2.4866559505462646	16	75.5	35.12376	158.0	34.0	75.5	35.12376078139371	1057	17679
2.6255645751953125	17	87.333336	25.01111	134.0	50.0	87.33333333333333	25.01110864307209	1048	18727
2.7619261741638184	18	80.15385	42.080227	180.0	25.0	80.15384615384616	42.08022768629202	1042	19769
2.8982789516448975	19	116.77778	53.284935	200.0	35.0	116.77777777777777	53.28493174075842	1051	20820
3.0400490760803223	20	97.818184	25.261604	141.0	50.0	97.81818181818181	25.2616064479395	1076	21896
3.1716620922088623	21	101.6	37.379673	161.0	48.0	101.6	37.37967362083302	1016	22912
3.3126907348632812	22	118.666664	41.63599	187.0	64.0	118.66666666666667	41.63598870635301	1068	23980
3.458814859390259	23	121.888885	44.07429	200.0	55.0	121.88888888888889	44.07429193845935	1097	25077
3.6121013164520264	24	115.4	59.466293	200.0	59.0	115.4	59.46629297341478	1154	26231
3.750532627105713	25	126.625	47.70728	200.0	74.0	126.625	47.70727800870639	1013	27244
3.891747236251831	26	132.0	43.90615	200.0	61.0	132.0	43.90614991091795	1056	28300
4.0444512367248535	27	142.75	32.40274	194.0	105.0	142.75	32.40273908175048	1142	29442
4.190812349319458	28	126.44444	39.63475	199.0	73.0	126.44444444444444	39.63475217844706	1138	30580
4.331257581710815	29	106.3	26.709736	155.0	76.0	106.3	26.709736052608235	1063	31643
4.485082387924194	30	128.77777	35.754654	179.0	70.0	128.77777777777777	35.75465091045353	1159	32802
4.619373798370361	31	92.27273	22.016897	124.0	52.0	92.27272727272727	22.016898093348495	1015	33817
4.758597373962402	32	105.7	36.630726	155.0	60.0	105.7	36.630724808553815	1057	34874
4.922072172164917	33	112.9	27.872747	148.0	64.0	112.9	27.87274654568509	1129	36003
5.0750648975372314	34	92.90909	28.984179	157.0	57.0	92.9090909090909	28.984179212599745	1022	37025
5.236649751663208	35	117.4	40.714127	200.0	41.0	117.4	40.71412531296724	1174	38199
5.396206617355347	36	99.416664	37.539886	200.0	53.0	99.41666666666667	37.53988619529308	1193	39392
5.5347747802734375	37	117.77778	30.44039	154.0	51.0	117.77777777777777	30.44038902429825	1060	40452
5.670193910598755	38	115.0	35.75223	179.0	75.0	115.0	35.75223380744512	1035	41487
5.8074517250061035	39	132.625	45.4641	192.0	74.0	132.625	45.464099848121926	1061	42548
5.946375846862793	40	119.888885	20.957335	157.0	88.0	119.88888888888889	20.957334671737478	1079	43627
6.079185247421265	41	103.9	34.731686	175.0	70.0	103.9	34.73168582145128	1039	44666
6.213073492050171	42	103.6	16.948156	141.0	71.0	103.6	16.94815624190431	1036	45702
6.3562774658203125	43	124.333336	33.028606	200.0	86.0	124.33333333333333	33.02860712910687	1119	46821
6.500046253204346	44	138.375	45.926403	200.0	66.0	138.375	45.92640172057898	1107	47928
6.657535791397095	45	119.6	36.636593	200.0	80.0	119.6	36.636593728129256	1196	49124
6.799447774887085	46	108.5	40.694595	200.0	64.0	108.5	40.694594235598416	1085	50209
6.94629430770874	47	114.4	38.838642	191.0	70.0	114.4	38.83864055293388	1144	51353
7.090762376785278	48	107.5	39.11841	184.0	58.0	107.5	39.1184099881373	1075	52428
7.230935335159302	49	98.72727	19.207438	132.0	74.0	98.72727272727273	19.20743657635528	1086	53514
7.3827033042907715	50	98.833336	37.742184	200.0	48.0	98.83333333333333	37.74218094151718	1186	54700
7.523184299468994	51	90.25	28.916906	180.0	66.0	90.25	28.9169068193678	1083	55783
7.655356168746948	52	92.0	28.765509	136.0	45.0	92.0	28.765509650526713	1012	56795
7.7859721183776855	53	92.63636	35.924854	172.0	55.0	92.63636363636364	35.92485269729458	1019	57814
7.928584575653076	54	91.333336	15.249772	111.0	66.0	91.33333333333333	15.249772311597166	1096	58910
8.063318729400635	55	94.63636	27.952143	174.0	59.0	94.63636363636364	27.952143281859204	1041	59951
